Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms	Proceeds Reason	Preserved Pricing	Client	Order Type
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	HKD	HK	HKD	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	SGD	SG	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.2.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	90	0.00	05/11/2026	05/11/2026	EUR	SI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	5	0.00	05/11/2026	05/11/2026	EUR	SK	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	8	0.00	05/11/2026	05/11/2026	EUR	FR	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	77	0.00	05/11/2026	05/11/2026	EUR	DE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.31.2	7F	1	0.00	05/11/2026	05/11/2026	EUR	SI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.24.0	IAY	0	8.89	05/11/2026	05/11/2026	NOK	NO	NOK	6444886816	-13.07	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	USD	JO	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	4	0.00	05/11/2026	05/11/2026	CHF	CH	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.4.0	3F	3	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	2382	Suunto	Suunto EON Steel	1.1.3	3F	1	0.00	05/11/2026	05/11/2026	NOK	NO	NOK	924409037	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	EUR	GR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	1	0.00	05/11/2026	05/11/2026	USD	VE	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.2.0	3F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	8	0.00	05/11/2026	05/11/2026	CLP	CL	CLP	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.25.2	IAY	1	26.52	05/11/2026	05/11/2026	DKK	DK	DKK	6444886816	39.00	 	20110316	Renewal	1 Month	Health & Fitness		iPad	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	32	0.00	05/11/2026	05/11/2026	RUB	RU	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	34	0.00	05/11/2026	05/11/2026	EUR	HR	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	1230327951	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS	 	 	 	 
APPLE	US	69	Suunto	Suunto Dive Learning Tools – Teach yourself how to set up and use the Suunto D4i Novo, Vyper Novo and Zoop Novo.	1.2	1F	1	0.00	05/11/2026	05/11/2026	USD	US	 	911410807	0.00	 	 	 	 	Sports		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	2	0.00	05/11/2026	05/11/2026	USD	CR	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	USD	JO	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	dive-zoop-vyper	Suunto	Suunto Zoop-Vyper	1.1.3	3F	2	0.00	05/11/2026	05/11/2026	USD	US	USD	975148558	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.7.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	EUR	IT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	8	0.00	05/11/2026	05/11/2026	SAR	SA	SAR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.3.0	7F	1	0.00	05/11/2026	05/11/2026	USD	AR	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.34.3	3F	1	0.00	05/11/2026	05/11/2026	EUR	DE	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	3	0.00	05/11/2026	05/11/2026	USD	IS	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	3	0.00	05/11/2026	05/11/2026	USD	AR	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	USD	MD	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	11	0.00	05/11/2026	05/11/2026	EUR	SK	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	181	0.00	05/11/2026	05/11/2026	USD	US	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	USD	OM	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.37.1	IAY	1	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	USD	GE	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	14	0.00	05/11/2026	05/11/2026	SEK	SE	SEK	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	USD	GH	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	6.36.2	IAY	1	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6747807750	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	7	0.00	05/11/2026	05/11/2026	EUR	IE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.0	7F	1	0.00	05/11/2026	05/11/2026	GBP	GB	GBP	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	5	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.5.0	7F	1	0.00	05/11/2026	05/11/2026	EUR	DE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	2	0.00	05/11/2026	05/11/2026	USD	TT	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	18	0.00	05/11/2026	05/11/2026	EUR	EE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	6.19.1	IAY	1	3.53	05/11/2026	05/11/2026	EUR	FR	EUR	6747807750	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	1	0.00	05/11/2026	05/11/2026	USD	US	 	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	USD	SN	USD	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	156	0.00	05/11/2026	05/11/2026	IDR	ID	IDR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.22.0	IAY	1	3214.00	05/11/2026	05/11/2026	CLP	CL	CLP	6444886816	4500.00	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	12	0.00	05/11/2026	05/11/2026	MXN	MX	MXN	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.0	3F	1	0.00	05/11/2026	05/11/2026	SEK	SE	SEK	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	CLP	CL	CLP	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	5	0.00	05/11/2026	05/11/2026	MXN	MX	MXN	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	8	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	19	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.26.7	IAY	1	3.82	05/11/2026	05/11/2026	USD	US	USD	6444886816	4.49	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	81	0.00	05/11/2026	05/11/2026	DKK	DK	DKK	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	3	0.00	05/11/2026	05/11/2026	CHF	CH	CHF	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.0	3F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	EUR	HR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.17.1	IAY	1	26.52	05/11/2026	05/11/2026	DKK	DK	DKK	6444886816	39.00	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	7.6.1	IAY	1	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	6747807750	0.00	 	20110316	New	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	Free Trial Intro Offer
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	28	0.00	05/11/2026	05/11/2026	EUR	BE	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.0	7F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.0	3F	1	0.00	05/11/2026	05/11/2026	NOK	NO	NOK	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	SI	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_14d	 	Sports Tracker Premium Yearly 14d	7.6.1	IAY	1	0.00	05/11/2026	05/11/2026	MYR	MY	MYR	6747804431	0.00	 	20110316	New	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	Free Trial Intro Offer
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.29.0	3F	1	0.00	05/11/2026	05/11/2026	HUF	HU	HUF	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	EUR	BG	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.0	3F	1	0.00	05/11/2026	05/11/2026	TRY	TR	TRY	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	2	0.00	05/11/2026	05/11/2026	USD	PA	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.13.2	3F	1	0.00	05/11/2026	05/11/2026	EUR	DE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	52	0.00	05/11/2026	05/11/2026	EUR	NL	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	1	0.00	05/11/2026	05/11/2026	AUD	AU	AUD	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.8.0	7F	1	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.29.0	3F	2	0.00	05/11/2026	05/11/2026	AUD	AU	AUD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.5.0	7F	1	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	2	0.00	05/11/2026	05/11/2026	EUR	MT	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	EUR	LT	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	USD	MK	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	69	Suunto	Suunto Dive Learning Tools – Teach yourself how to set up and use the Suunto D4i Novo, Vyper Novo and Zoop Novo.	1.2	1F	1	0.00	05/11/2026	05/11/2026	EUR	DE	 	911410807	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	6	0.00	05/11/2026	05/11/2026	EUR	HR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	MT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.0.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	DE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	USD	IS	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.15.0	IAY	1	21.24	05/11/2026	05/11/2026	EUR	GR	EUR	6444699214	30.99	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.29.3	3F	2	0.00	05/11/2026	05/11/2026	TRY	TR	TRY	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.7.1	3F	2	0.00	05/11/2026	05/11/2026	RUB	RU	RUB	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	7.3.0	IAY	1	16.58	05/11/2026	05/11/2026	PLN	PL	PLN	6444886816	23.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.42.1	IAY	1	16.85	05/11/2026	05/11/2026	RON	RO	RON	6444886816	23.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	6.26.7	IAY	1	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6747807750	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	34	0.00	05/11/2026	05/11/2026	EUR	IT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	2	0.00	05/11/2026	05/11/2026	EUR	SK	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.38.1	3F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	AUD	AU	AUD	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	7.6.1	IAY	3	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	6747807750	0.00	FREE	20110316	New	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	Free Trial Intro Offer
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	45	0.00	05/11/2026	05/11/2026	RUB	RU	RUB	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	40	0.00	05/11/2026	05/11/2026	DKK	DK	DKK	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.15.0	IAY	2	203.32	05/11/2026	05/11/2026	NOK	NO	NOK	6444699214	299.00	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	1	0.00	05/11/2026	05/11/2026	GBP	GB	GBP	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.30.1	3F	1	0.00	05/11/2026	05/11/2026	SEK	SE	SEK	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.15.0	IAY	17	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.17.1	IAY	2	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	29	0.00	05/11/2026	05/11/2026	CAD	CA	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.17.1	IAY	1	3.56	05/11/2026	05/11/2026	EUR	DE	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	7.6.0	IAY	1	3.82	05/11/2026	05/11/2026	USD	US	USD	6747807750	4.49	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	4	0.00	05/11/2026	05/11/2026	SEK	SE	SEK	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
